2.01E+03,1.00E+01,5.00E+00,0.00E+00,1.50E+01,4.30E+01,10/5/2010,12:15:43 AM,0.22867987
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.01E+03,1.00E+01,5.00E+00,2.20E+01,2.30E+01,4.80E+01,10/5/2010,10:23:48 PM,0.19355174
2.01E+03,1.00E+01,6.00E+00,0.00E+00,2.50E+01,3.20E+01,10/6/2010,12:25:32 AM,0.13187059
2.01E+03,1.00E+01,6.00E+00,6.00E+00,2.50E+01,8.50E+00,10/6/2010,6:25:08 AM,0.15479213
2.01E+03,1.00E+01,6.00E+00,1.20E+01,2.50E+01,8.50E+00,10/6/2010,12:25:08 PM,0.13695092
2.01E+03,1.00E+01,6.00E+00,1.80E+01,2.50E+01,8.50E+00,10/6/2010,6:25:08 PM,0.14552496
2.01E+03,1.00E+01,7.00E+00,0.00E+00,2.50E+01,7.50E+00,10/7/2010,12:25:07 AM,0.20656246
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.01E+03,1.00E+01,8.00E+00,0.00E+00,2.40E+01,5.75E+01,10/8/2010,12:24:57 AM,0.19340999
2.01E+03,1.00E+01,8.00E+00,6.00E+00,2.50E+01,5.00E-01,10/8/2010,6:25:00 AM,0.09281043
2.01E+03,1.00E+01,8.00E+00,1.20E+01,2.40E+01,5.85E+01,10/8/2010,12:24:58 PM,0.19571882
2.01E+03,1.00E+01,8.00E+00,1.80E+01,2.40E+01,5.95E+01,10/8/2010,6:24:59 PM,0.10443259
2.01E+03,1.00E+01,9.00E+00,0.00E+00,2.40E+01,5.95E+01,10/9/2010,12:24:59 AM,0.18371705
2.01E+03,1.00E+01,9.00E+00,3.00E+00,2.50E+01,6.00E+00,10/9/2010,3:25:06 AM,0.26457744
2.01E+03,1.00E+01,9.00E+00,6.00E+00,2.50E+01,4.00E+00,10/9/2010,6:25:04 AM,0.10702115
2.01E+03,1.00E+01,9.00E+00,9.00E+00,2.50E+01,8.50E+00,10/9/2010,9:25:08 AM,0.23475564
2.01E+03,1.00E+01,9.00E+00,1.20E+01,2.50E+01,1.05E+01,10/9/2010,12:25:10 PM,0.15248759
2.01E+03,1.00E+01,9.00E+00,1.50E+01,2.50E+01,1.05E+01,10/9/2010,3:25:10 PM,0.18665240
2.01E+03,1.00E+01,9.00E+00,1.80E+01,2.50E+01,9.00E+00,10/9/2010,6:25:09 PM,0.18465967
2.01E+03,1.00E+01,9.00E+00,2.10E+01,2.50E+01,4.50E+00,10/9/2010,9:25:04 PM,0.23149947
2.01E+03,1.00E+01,1.00E+01,0.00E+00,2.50E+01,9.50E+00,10/10/2010,12:25:09 AM,0.15732893
2.01E+03,1.00E+01,1.00E+01,3.00E+00,2.50E+01,9.00E+00,10/10/2010,3:25:09 AM,0.14199997
2.01E+03,1.00E+01,1.00E+01,6.00E+00,2.40E+01,4.90E+01,10/10/2010,6:24:49 AM,0.16786165
2.01E+03,1.00E+01,1.00E+01,9.00E+00,2.50E+01,7.50E+00,10/10/2010,9:25:07 AM,0.16043374
2.01E+03,1.00E+01,1.00E+01,1.20E+01,2.50E+01,5.00E+00,10/10/2010,12:25:05 PM,0.13156657
2.01E+03,1.00E+01,1.00E+01,1.50E+01,2.50E+01,2.00E+00,10/10/2010,3:25:02 PM,0.16231371
2.01E+03,1.00E+01,1.00E+01,1.80E+01,2.50E+01,1.35E+01,10/10/2010,6:25:13 PM,0.17171050
2.01E+03,1.00E+01,1.00E+01,2.10E+01,2.50E+01,6.00E+00,10/10/2010,9:25:06 PM,0.11500904
2.01E+03,1.00E+01,1.10E+01,0.00E+00,2.50E+01,1.10E+01,10/11/2010,12:25:11 AM,0.18464789
2.01E+03,1.00E+01,1.10E+01,3.00E+00,2.50E+01,1.00E+01,10/11/2010,3:25:10 AM,0.16908132
2.01E+03,1.00E+01,1.10E+01,6.00E+00,2.50E+01,5.50E+00,10/11/2010,6:25:05 AM,0.21903662
2.01E+03,1.00E+01,1.10E+01,9.00E+00,2.50E+01,4.50E+00,10/11/2010,9:25:04 AM,0.18854751
2.01E+03,1.00E+01,1.10E+01,1.20E+01,2.50E+01,1.05E+01,10/11/2010,12:25:10 PM,0.16317382
2.01E+03,1.00E+01,1.10E+01,1.50E+01,2.50E+01,5.00E-01,10/11/2010,3:25:00 PM,0.18128993
2.01E+03,1.00E+01,1.10E+01,1.80E+01,2.50E+01,1.50E+00,10/11/2010,6:25:01 PM,0.20332778
2.01E+03,1.00E+01,1.10E+01,2.10E+01,2.50E+01,5.50E+00,10/11/2010,9:25:05 PM,0.11407204
2.01E+03,1.00E+01,1.20E+01,0.00E+00,2.50E+01,1.20E+01,10/12/2010,12:25:12 AM,0.11109958
2.01E+03,1.00E+01,1.20E+01,3.00E+00,2.50E+01,6.00E+00,10/12/2010,3:25:06 AM,0.13859550
2.01E+03,1.00E+01,1.20E+01,6.00E+00,2.50E+01,5.50E+00,10/12/2010,6:25:05 AM,0.22954050
2.01E+03,1.00E+01,1.20E+01,9.00E+00,2.50E+01,9.00E+00,10/12/2010,9:25:09 AM,0.18109309
2.01E+03,1.00E+01,1.20E+01,1.20E+01,2.50E+01,7.50E+00,10/12/2010,12:25:07 PM,0.25326955
2.01E+03,1.00E+01,1.20E+01,1.50E+01,2.50E+01,1.50E+01,10/12/2010,3:25:15 PM,0.21858515
2.01E+03,1.00E+01,1.20E+01,1.80E+01,2.50E+01,1.50E+01,10/12/2010,6:25:15 PM,0.19362629
2.01E+03,1.00E+01,1.20E+01,2.10E+01,2.60E+01,3.00E+00,10/12/2010,9:26:03 PM,0.17174903
2.01E+03,1.00E+01,1.30E+01,0.00E+00,2.50E+01,3.00E+00,10/13/2010,12:25:03 AM,0.10895346
2.01E+03,1.00E+01,1.30E+01,3.00E+00,2.50E+01,1.85E+01,10/13/2010,3:25:18 AM,0.25688905
2.01E+03,1.00E+01,1.30E+01,6.00E+00,2.50E+01,5.00E+00,10/13/2010,6:25:05 AM,0.13028059
2.01E+03,1.00E+01,1.30E+01,9.00E+00,2.50E+01,2.50E+00,10/13/2010,9:25:02 AM,0.12864176
2.01E+03,1.00E+01,1.30E+01,1.20E+01,2.50E+01,9.00E+00,10/13/2010,12:25:09 PM,0.15000784
2.01E+03,1.00E+01,1.30E+01,1.50E+01,2.50E+01,7.50E+00,10/13/2010,3:25:07 PM,0.18025301
2.01E+03,1.00E+01,1.30E+01,1.80E+01,2.50E+01,4.50E+00,10/13/2010,6:25:04 PM,0.16873973
2.01E+03,1.00E+01,1.30E+01,2.10E+01,2.50E+01,9.00E+00,10/13/2010,9:25:09 PM,0.18455862
2.01E+03,1.00E+01,1.40E+01,0.00E+00,2.50E+01,7.50E+00,10/14/2010,12:25:07 AM,0.25180474
2.01E+03,1.00E+01,1.40E+01,3.00E+00,2.50E+01,3.50E+00,10/14/2010,3:25:03 AM,0.18107824
2.01E+03,1.00E+01,1.40E+01,6.00E+00,2.50E+01,5.50E+00,10/14/2010,6:25:05 AM,0.22806287
2.01E+03,1.00E+01,1.40E+01,9.00E+00,2.50E+01,1.05E+01,10/14/2010,9:25:10 AM,0.21332003
2.01E+03,1.00E+01,1.40E+01,1.20E+01,2.50E+01,9.50E+00,10/14/2010,12:25:09 PM,0.16075247
2.01E+03,1.00E+01,1.40E+01,1.50E+01,2.50E+01,4.50E+00,10/14/2010,3:25:04 PM,0.21004580
2.01E+03,1.00E+01,1.40E+01,1.80E+01,2.50E+01,5.00E+00,10/14/2010,6:25:05 PM,0.19749754
2.01E+03,1.00E+01,1.40E+01,2.10E+01,2.50E+01,7.00E+00,10/14/2010,9:25:07 PM,0.20511308
2.01E+03,1.00E+01,1.50E+01,0.00E+00,2.50E+01,5.00E+00,10/15/2010,12:25:05 AM,0.17564203
2.01E+03,1.00E+01,1.50E+01,3.00E+00,2.50E+01,2.50E+00,10/15/2010,3:25:02 AM,0.18692917
2.01E+03,1.00E+01,1.50E+01,6.00E+00,2.50E+01,2.50E+00,10/15/2010,6:25:02 AM,0.21529505
2.01E+03,1.00E+01,1.50E+01,9.00E+00,2.50E+01,6.00E+00,10/15/2010,9:25:06 AM,0.16099229
2.01E+03,1.00E+01,1.50E+01,1.20E+01,2.50E+01,5.50E+00,10/15/2010,12:25:05 PM,0.14963538
2.01E+03,1.00E+01,1.50E+01,1.50E+01,2.50E+01,1.00E+00,10/15/2010,3:25:01 PM,0.17610615
2.01E+03,1.00E+01,1.50E+01,1.80E+01,2.50E+01,4.95E+01,10/15/2010,6:25:49 PM,0.24095941
2.01E+03,1.00E+01,1.50E+01,2.10E+01,2.50E+01,1.05E+01,10/15/2010,9:25:10 PM,0.25893013
2.01E+03,1.00E+01,1.60E+01,0.00E+00,2.50E+01,1.85E+01,10/16/2010,12:25:18 AM,0.11019801
2.01E+03,1.00E+01,1.60E+01,3.00E+00,2.50E+01,1.35E+01,10/16/2010,3:25:13 AM,0.13038632
2.01E+03,1.00E+01,1.60E+01,6.00E+00,2.50E+01,3.50E+00,10/16/2010,6:25:03 AM,0.21198990
2.01E+03,1.00E+01,1.60E+01,9.00E+00,2.50E+01,2.20E+01,10/16/2010,9:25:22 AM,0.14839655
2.01E+03,1.00E+01,1.60E+01,1.20E+01,2.50E+01,1.50E+01,10/16/2010,12:25:15 PM,0.12517853
2.01E+03,1.00E+01,1.60E+01,1.50E+01,2.50E+01,6.00E+00,10/16/2010,3:25:06 PM,0.13430719
2.01E+03,1.00E+01,1.60E+01,1.80E+01,2.50E+01,1.10E+01,10/16/2010,6:25:11 PM,0.14098350
2.01E+03,1.00E+01,1.60E+01,2.10E+01,2.50E+01,1.70E+01,10/16/2010,9:25:17 PM,0.21548842
2.01E+03,1.00E+01,1.70E+01,0.00E+00,2.50E+01,6.50E+00,10/17/2010,12:25:06 AM,0.20765705
2.01E+03,1.00E+01,1.70E+01,3.00E+00,2.50E+01,5.50E+00,10/17/2010,3:25:05 AM,0.18735220
2.01E+03,1.00E+01,1.70E+01,6.00E+00,2.40E+01,5.25E+01,10/17/2010,6:24:52 AM,0.21181013
2.01E+03,1.00E+01,1.70E+01,9.00E+00,2.50E+01,4.00E+00,10/17/2010,9:25:04 AM,0.18052658
2.01E+03,1.00E+01,1.70E+01,1.20E+01,2.50E+01,6.00E+00,10/17/2010,12:25:06 PM,0.15580319
2.01E+03,1.00E+01,1.70E+01,1.50E+01,2.50E+01,5.50E+00,10/17/2010,3:25:05 PM,0.14108001
2.01E+03,1.00E+01,1.70E+01,1.80E+01,2.50E+01,1.00E+01,10/17/2010,6:25:10 PM,0.15896691
2.01E+03,1.00E+01,1.70E+01,2.10E+01,2.50E+01,5.00E+00,10/17/2010,9:25:05 PM,0.21643933
2.01E+03,1.00E+01,1.80E+01,0.00E+00,2.50E+01,4.50E+00,10/18/2010,12:25:04 AM,0.16595265
2.01E+03,1.00E+01,1.80E+01,3.00E+00,2.50E+01,7.50E+00,10/18/2010,3:25:07 AM,0.18977830
2.01E+03,1.00E+01,1.80E+01,6.00E+00,2.50E+01,1.10E+01,10/18/2010,6:25:11 AM,0.19767214
2.01E+03,1.00E+01,1.80E+01,9.00E+00,2.50E+01,8.00E+00,10/18/2010,9:25:08 AM,0.16728418
2.01E+03,1.00E+01,1.80E+01,1.20E+01,2.50E+01,1.20E+01,10/18/2010,12:25:12 PM,0.22735895
2.01E+03,1.00E+01,1.80E+01,1.50E+01,2.50E+01,1.35E+01,10/18/2010,3:25:13 PM,0.22128643
2.01E+03,1.00E+01,1.80E+01,2.10E+01,2.50E+01,9.00E+00,10/18/2010,9:25:09 PM,0.22990877
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.01E+03,1.00E+01,1.90E+01,1.20E+01,3.70E+01,6.00E+00,10/19/2010,12:37:06 PM,0.14318699
2.01E+03,1.00E+01,1.90E+01,1.50E+01,2.50E+01,0.00E+00,10/19/2010,3:25:00 PM,0.15784053
2.01E+03,1.00E+01,1.90E+01,1.80E+01,2.50E+01,5.55E+01,10/19/2010,6:25:55 PM,0.11893551
2.01E+03,1.00E+01,1.90E+01,2.10E+01,2.50E+01,1.60E+01,10/19/2010,9:25:16 PM,0.17927039
2.01E+03,1.00E+01,2.00E+01,0.00E+00,2.50E+01,2.20E+01,10/20/2010,12:25:22 AM,0.10267739
2.01E+03,1.00E+01,2.00E+01,3.00E+00,2.50E+01,1.45E+01,10/20/2010,3:25:14 AM,0.08708911
2.01E+03,1.00E+01,2.00E+01,6.00E+00,2.50E+01,1.85E+01,10/20/2010,6:25:18 AM,0.15928168
2.01E+03,1.00E+01,2.00E+01,9.00E+00,2.50E+01,2.20E+01,10/20/2010,9:25:22 AM,0.13006489
2.01E+03,1.00E+01,2.00E+01,1.20E+01,2.50E+01,1.95E+01,10/20/2010,12:25:19 PM,0.18311796
2.01E+03,1.00E+01,2.00E+01,1.50E+01,2.50E+01,1.95E+01,10/20/2010,3:25:19 PM,0.21915749
2.01E+03,1.00E+01,2.00E+01,1.80E+01,2.50E+01,2.00E+01,10/20/2010,6:25:20 PM,0.17452533
2.01E+03,1.00E+01,2.00E+01,2.10E+01,2.50E+01,1.50E+01,10/20/2010,9:25:15 PM,0.21214745
2.01E+03,1.00E+01,2.10E+01,0.00E+00,2.50E+01,1.45E+01,10/21/2010,12:25:14 AM,0.21504189
2.01E+03,1.00E+01,2.10E+01,3.00E+00,2.50E+01,1.60E+01,10/21/2010,3:25:16 AM,0.19626585
2.01E+03,1.00E+01,2.10E+01,6.00E+00,2.50E+01,1.75E+01,10/21/2010,6:25:17 AM,0.14303759
2.01E+03,1.00E+01,2.10E+01,9.00E+00,2.50E+01,2.05E+01,10/21/2010,9:25:20 AM,0.17818068
2.01E+03,1.00E+01,2.10E+01,1.20E+01,2.50E+01,1.60E+01,10/21/2010,12:25:16 PM,0.22857986
2.01E+03,1.00E+01,2.10E+01,1.50E+01,2.50E+01,2.05E+01,10/21/2010,3:25:20 PM,0.23186925
2.01E+03,1.00E+01,2.10E+01,1.80E+01,2.50E+01,5.10E+01,10/21/2010,6:25:51 PM,0.21047353
2.01E+03,1.00E+01,2.10E+01,2.10E+01,2.50E+01,1.85E+01,10/21/2010,9:25:18 PM,0.13856371
2.01E+03,1.00E+01,2.20E+01,0.00E+00,2.50E+01,2.05E+01,10/22/2010,12:25:20 AM,0.24295238
2.01E+03,1.00E+01,2.20E+01,3.00E+00,2.50E+01,2.50E+01,10/22/2010,3:25:25 AM,0.13267290
2.01E+03,1.00E+01,2.20E+01,6.00E+00,2.50E+01,1.65E+01,10/22/2010,6:25:16 AM,0.12099386
2.01E+03,1.00E+01,2.20E+01,9.00E+00,2.50E+01,1.75E+01,10/22/2010,9:25:17 AM,0.21492115
2.01E+03,1.00E+01,2.20E+01,1.20E+01,2.50E+01,1.80E+01,10/22/2010,12:25:18 PM,0.25344398
2.01E+03,1.00E+01,2.20E+01,1.50E+01,2.50E+01,1.30E+01,10/22/2010,3:25:13 PM,0.09875888
2.01E+03,1.00E+01,2.20E+01,1.80E+01,2.50E+01,3.30E+01,10/22/2010,6:25:33 PM,0.11576091
2.01E+03,1.00E+01,2.20E+01,2.10E+01,2.50E+01,2.00E+01,10/22/2010,9:25:20 PM,0.14378267
2.01E+03,1.00E+01,2.30E+01,0.00E+00,2.50E+01,2.40E+01,10/23/2010,12:25:24 AM,0.24854447
2.01E+03,1.00E+01,2.30E+01,3.00E+00,2.50E+01,1.90E+01,10/23/2010,3:25:19 AM,0.23300235
2.01E+03,1.00E+01,2.30E+01,6.00E+00,2.50E+01,4.00E+01,10/23/2010,6:25:40 AM,0.15058136
2.01E+03,1.00E+01,2.30E+01,9.00E+00,2.50E+01,2.15E+01,10/23/2010,9:25:21 AM,0.15693797
2.01E+03,1.00E+01,2.30E+01,1.20E+01,2.50E+01,2.10E+01,10/23/2010,12:25:21 PM,0.20720922
2.01E+03,1.00E+01,2.30E+01,1.50E+01,2.50E+01,1.45E+01,10/23/2010,3:25:14 PM,0.18173241
2.01E+03,1.00E+01,2.30E+01,1.80E+01,2.50E+01,3.80E+01,10/23/2010,6:25:38 PM,0.18924289
2.01E+03,1.00E+01,2.30E+01,2.10E+01,2.50E+01,1.85E+01,10/23/2010,9:25:18 PM,0.18912660
2.01E+03,1.00E+01,2.40E+01,0.00E+00,2.50E+01,1.70E+01,10/24/2010,12:25:17 AM,0.26318680
2.01E+03,1.00E+01,2.40E+01,3.00E+00,2.50E+01,1.45E+01,10/24/2010,3:25:14 AM,0.10682533
2.01E+03,1.00E+01,2.40E+01,6.00E+00,2.50E+01,2.35E+01,10/24/2010,6:25:23 AM,0.19646034
2.01E+03,1.00E+01,2.40E+01,9.00E+00,2.50E+01,1.75E+01,10/24/2010,9:25:17 AM,0.28597097
2.01E+03,1.00E+01,2.40E+01,1.20E+01,2.50E+01,1.90E+01,10/24/2010,12:25:19 PM,0.14921272
2.01E+03,1.00E+01,2.40E+01,1.50E+01,2.50E+01,1.60E+01,10/24/2010,3:25:16 PM,0.11982303
2.01E+03,1.00E+01,2.40E+01,1.80E+01,2.50E+01,3.55E+01,10/24/2010,6:25:35 PM,0.11072949
2.01E+03,1.00E+01,2.40E+01,2.10E+01,2.50E+01,1.55E+01,10/24/2010,9:25:15 PM,0.07558598
2.01E+03,1.00E+01,2.50E+01,0.00E+00,2.50E+01,2.20E+01,10/25/2010,12:25:22 AM,0.19768247
2.01E+03,1.00E+01,2.50E+01,3.00E+00,2.50E+01,1.65E+01,10/25/2010,3:25:16 AM,0.17124115
2.01E+03,1.00E+01,2.50E+01,6.00E+00,2.50E+01,3.75E+01,10/25/2010,6:25:37 AM,0.14236288
2.01E+03,1.00E+01,2.50E+01,9.00E+00,2.50E+01,1.90E+01,10/25/2010,9:25:19 AM,0.11205233
2.01E+03,1.00E+01,2.50E+01,1.20E+01,2.50E+01,2.15E+01,10/25/2010,12:25:21 PM,0.16016855
2.01E+03,1.00E+01,2.50E+01,1.50E+01,2.50E+01,2.60E+01,10/25/2010,3:25:26 PM,0.23121369
2.01E+03,1.00E+01,2.50E+01,1.80E+01,2.50E+01,5.20E+01,10/25/2010,6:25:52 PM,0.14228233
2.01E+03,1.00E+01,2.50E+01,2.10E+01,2.50E+01,3.25E+01,10/25/2010,9:25:32 PM,0.15656676
